token,offset,surprisal,model,string_id
 money,143,6.822792053222656,gpt2-xl,1_2
 for,149,2.18070125579834,gpt2-xl,1_2
 the,153,0.8947259187698364,gpt2-xl,1_2
 long,157,8.495170593261719,gpt2-xl,1_2
-,162,0.9518426060676575,gpt2-xl,1_2
be,163,5.1853437423706055,gpt2-xl,1_2
arded,165,0.09169422835111618,gpt2-xl,1_2
 mill,170,3.759603261947632,gpt2-xl,1_2
 owners,175,2.133042812347412,gpt2-xl,1_2
.,182,0.7911154627799988,gpt2-xl,1_2
That,0,,gpt2-xl,1_3
 all,4,6.207823276519775,gpt2-xl,1_3
 mill,8,13.37832260131836,gpt2-xl,1_3
 owners,13,7.643790245056152,gpt2-xl,1_3
 were,20,3.1220788955688477,gpt2-xl,1_3
 generally,25,8.100530624389648,gpt2-xl,1_3
 busy,35,7.457510948181152,gpt2-xl,1_3
 as,40,4.969438552856445,gpt2-xl,1_3
 be,43,7.0654096603393555,gpt2-xl,1_3
avers,46,0.6783861517906189,gpt2-xl,1_3
 and,51,2.802644729614258,gpt2-xl,1_3
 quite,55,7.644381523132324,gpt2-xl,1_3
 pleased,61,5.134720325469971,gpt2-xl,1_3
 with,69,0.8877242803573608,gpt2-xl,1_3
 themselves,74,2.916652202606201,gpt2-xl,1_3
 for,85,1.6436060667037964,gpt2-xl,1_3
 being,89,2.7960681915283203,gpt2-xl,1_3
 so,95,1.9780893325805664,gpt2-xl,1_3
 successful,98,2.4953842163085938,gpt2-xl,1_3
 and,109,3.6179332733154297,gpt2-xl,1_3
 well,113,4.330442905426025,gpt2-xl,1_3
 off,118,3.5417096614837646,gpt2-xl,1_3
 was,122,8.345281600952148,gpt2-xl,1_3
 known,126,7.2414703369140625,gpt2-xl,1_3
 to,132,1.4034415483474731,gpt2-xl,1_3
 the,135,2.1637020111083984,gpt2-xl,1_3
 residents,139,5.964407920837402,gpt2-xl,1_3
 of,149,0.6377725005149841,gpt2-xl,1_3
 Bradford,152,7.481263160705566,gpt2-xl,1_3
",",161,1.572344422340393,gpt2-xl,1_3
 and,162,1.783935308456421,gpt2-xl,1_3
 if,166,5.302860260009766,gpt2-xl,1_3
 you,169,2.692091703414917,gpt2-xl,1_3
 were,173,1.7377407550811768,gpt2-xl,1_3
 to,178,2.32712721824646,gpt2-xl,1_3
 go,181,2.5099587440490723,gpt2-xl,1_3
 into,184,1.8621159791946411,gpt2-xl,1_3
 the,189,1.4654908180236816,gpt2-xl,1_3
 city,193,4.287834644317627,gpt2-xl,1_3
 to,198,3.0782506465911865,gpt2-xl,1_3
 visit,201,3.398768424987793,gpt2-xl,1_3
 the,207,1.5759519338607788,gpt2-xl,1_3
 state,211,9.568675994873047,gpt2-xl,1_3
ly,217,0.7737400531768799,gpt2-xl,1_3
 City,219,7.140012264251709,gpt2-xl,1_3
 Hall,224,1.3393948078155518,gpt2-xl,1_3
",",229,1.2080929279327393,gpt2-xl,1_3
 you,230,0.5338490009307861,gpt2-xl,1_3
 would,234,0.41584527492523193,gpt2-xl,1_3
 see,240,1.2784370183944702,gpt2-xl,1_3
 there,244,4.487943172454834,gpt2-xl,1_3
 the,250,2.0641045570373535,gpt2-xl,1_3
 Crest,254,11.971330642700195,gpt2-xl,1_3
 of,260,0.7898704409599304,gpt2-xl,1_3
 the,263,0.7451956868171692,gpt2-xl,1_3
 City,267,3.8369932174682617,gpt2-xl,1_3
 of,272,0.9783315062522888,gpt2-xl,1_3
 Bradford,275,0.5542521476745605,gpt2-xl,1_3
",",284,1.4834283590316772,gpt2-xl,1_3
 which,285,2.106457233428955,gpt2-xl,1_3
 those,291,9.552068710327148,gpt2-xl,1_3
 same,297,4.8467230796813965,gpt2-xl,1_3
 mill,302,1.392378807067871,gpt2-xl,1_3
 owners,307,0.16163286566734314,gpt2-xl,1_3
 created,314,7.577775001525879,gpt2-xl,1_3
 to,322,3.179198741912842,gpt2-xl,1_3
 celebrate,325,3.206373453140259,gpt2-xl,1_3
 their,335,0.33661824464797974,gpt2-xl,1_3
 achievements,341,3.6845273971557617,gpt2-xl,1_3
.,354,0.5481008887290955,gpt2-xl,1_3
It,0,,gpt2-xl,1_4
 shows,2,7.218905448913574,gpt2-xl,1_4
 a,8,2.5618011951446533,gpt2-xl,1_4
 sinister,10,8.564512252807617,gpt2-xl,1_4
 looking,19,6.9418768882751465,gpt2-xl,1_4
 bo,27,8.398595809936523,gpt2-xl,1_4
ar,30,0.8207011222839355,gpt2-xl,1_4
's,32,4.5586442947387695,gpt2-xl,1_4
 head,34,0.12830699980258942,gpt2-xl,1_4
 sitting,39,4.973629951477051,gpt2-xl,1_4
 on,47,0.5519380569458008,gpt2-xl,1_4
 top,50,1.2304975986480713,gpt2-xl,1_4
 of,54,0.02736476995050907,gpt2-xl,1_4
 a,57,0.4558672308921814,gpt2-xl,1_4
 well,59,7.183505535125732,gpt2-xl,1_4
 which,64,6.149391174316406,gpt2-xl,1_4
 seems,70,3.902703285217285,gpt2-xl,1_4
 puzzling,76,13.712077140808105,gpt2-xl,1_4
 at,85,3.2937841415405273,gpt2-xl,1_4
 first,88,0.08649713546037674,gpt2-xl,1_4
",",94,1.4369820356369019,gpt2-xl,1_4
 but,95,0.4536254405975342,gpt2-xl,1_4
 the,99,2.8200266361236572,gpt2-xl,1_4
 reason,103,4.556188106536865,gpt2-xl,1_4
 for,110,1.2596544027328491,gpt2-xl,1_4
 this,114,1.1916232109069824,gpt2-xl,1_4
 symbol,119,6.660221099853516,gpt2-xl,1_4
 is,126,0.54852294921875,gpt2-xl,1_4
 a,129,3.8179759979248047,gpt2-xl,1_4
 matter,131,5.129035472869873,gpt2-xl,1_4
 of,138,0.10949494689702988,gpt2-xl,1_4
 legend,141,7.23352575302124,gpt2-xl,1_4
.,148,0.33219215273857117,gpt2-xl,1_4
There,0,,gpt2-xl,1_5
 was,5,2.409963607788086,gpt2-xl,1_5
 once,9,6.021021366119385,gpt2-xl,1_5
",",14,4.084590911865234,gpt2-xl,1_5
 legend,15,9.093502044677734,gpt2-xl,1_5
 has,22,0.5604901909828186,gpt2-xl,1_5
 it,26,0.004311551805585623,gpt2-xl,1_5
",",29,0.02579289674758911,gpt2-xl,1_5
 a,30,0.556863009929657,gpt2-xl,1_5
 fearsome,32,8.157537460327148,gpt2-xl,1_5
 bo,41,6.594672203063965,gpt2-xl,1_5
ar,44,0.0325404591858387,gpt2-xl,1_5
",",46,3.069035530090332,gpt2-xl,1_5
 which,47,3.2265830039978027,gpt2-xl,1_5
 lived,53,3.259103298187256,gpt2-xl,1_5
 in,59,0.7523337602615356,gpt2-xl,1_5
 a,62,1.4574553966522217,gpt2-xl,1_5
 wood,64,3.6572275161743164,gpt2-xl,1_5
 located,69,8.058477401733398,gpt2-xl,1_5
 just,77,4.440803527832031,gpt2-xl,1_5
 outside,82,1.203745722770691,gpt2-xl,1_5
 the,90,0.9965139031410217,gpt2-xl,1_5
 man,94,9.289899826049805,gpt2-xl,1_5
or,98,0.07195547223091125,gpt2-xl,1_5
 of,100,1.1162159442901611,gpt2-xl,1_5
 Bradford,103,9.129693984985352,gpt2-xl,1_5
.,112,0.8158223628997803,gpt2-xl,1_5
A,0,,gpt2-xl,1_6
 source,1,7.838073253631592,gpt2-xl,1_6
 of,8,2.9493327140808105,gpt2-xl,1_6
 great,11,4.106582164764404,gpt2-xl,1_6
 trouble,17,6.717702388763428,gpt2-xl,1_6
 to,25,1.8461767435073853,gpt2-xl,1_6
 the,28,1.1363251209259033,gpt2-xl,1_6
 local,32,6.129739284515381,gpt2-xl,1_6
 folk,38,7.631862640380859,gpt2-xl,1_6
 the,43,7.283935070037842,gpt2-xl,1_6
 bo,47,7.449986457824707,gpt2-xl,1_6
ar,50,0.7551896572113037,gpt2-xl,1_6
 was,52,1.480058193206787,gpt2-xl,1_6
",",56,4.955242156982422,gpt2-xl,1_6
 bringing,57,12.912020683288574,gpt2-xl,1_6
 terror,66,5.278818607330322,gpt2-xl,1_6
 to,73,1.0286674499511719,gpt2-xl,1_6
 the,76,0.6575233340263367,gpt2-xl,1_6
 peaceful,80,5.440515041351318,gpt2-xl,1_6
 fl,89,8.018841743469238,gpt2-xl,1_6
ocks,92,0.026628881692886353,gpt2-xl,1_6
 and,96,2.0783448219299316,gpt2-xl,1_6
 rav,100,6.63654899597168,gpt2-xl,1_6
aging,104,0.06953687220811844,gpt2-xl,1_6
 the,109,0.5054991841316223,gpt2-xl,1_6
 countryside,113,4.113503456115723,gpt2-xl,1_6
 around,125,6.3213090896606445,gpt2-xl,1_6
.,132,2.284437656402588,gpt2-xl,1_6
Even,0,,gpt2-xl,1_7
 worse,4,5.7928643226623535,gpt2-xl,1_7
",",10,0.3566606938838959,gpt2-xl,1_7
 however,11,5.547249794006348,gpt2-xl,1_7
",",19,0.017495937645435333,gpt2-xl,1_7
 the,20,3.0119285583496094,gpt2-xl,1_7
 bo,24,10.179874420166016,gpt2-xl,1_7
ar,27,4.127993106842041,gpt2-xl,1_7
 most,29,9.295492172241211,gpt2-xl,1_7
 liked,34,8.708429336547852,gpt2-xl,1_7
 to,40,1.6762990951538086,gpt2-xl,1_7
 go,43,5.213326930999756,gpt2-xl,1_7
 to,46,2.278479814529419,gpt2-xl,1_7
 the,49,0.6932156085968018,gpt2-xl,1_7
 well,53,5.706975936889648,gpt2-xl,1_7
 that,58,5.347609043121338,gpt2-xl,1_7
 was,63,1.7648098468780518,gpt2-xl,1_7
 in,67,3.011172294616699,gpt2-xl,1_7
 the,70,0.4949273467063904,gpt2-xl,1_7
 wood,74,5.559939861297607,gpt2-xl,1_7
 and,79,3.2214465141296387,gpt2-xl,1_7
 drink,83,1.4019674062728882,gpt2-xl,1_7
 its,89,3.01176118850708,gpt2-xl,1_7
 fresh,93,5.520998477935791,gpt2-xl,1_7
 water,99,0.5132043361663818,gpt2-xl,1_7
",",105,1.8067076206207275,gpt2-xl,1_7
 so,106,3.401824951171875,gpt2-xl,1_7
 that,109,1.0899982452392578,gpt2-xl,1_7
 the,114,1.862316608428955,gpt2-xl,1_7
 people,118,2.8151557445526123,gpt2-xl,1_7
 of,125,1.9404796361923218,gpt2-xl,1_7
 Bradford,128,11.263526916503906,gpt2-xl,1_7
 had,137,2.926264524459839,gpt2-xl,1_7
 second,141,10.089557647705078,gpt2-xl,1_7
 thoughts,148,0.27412593364715576,gpt2-xl,1_7
 about,157,0.3784039616584778,gpt2-xl,1_7
 visiting,163,7.900807857513428,gpt2-xl,1_7
 the,172,0.8302620649337769,gpt2-xl,1_7
 well,176,0.7524368762969971,gpt2-xl,1_7
.,181,0.9650755524635315,gpt2-xl,1_7
That,0,,gpt2-xl,1_8
 the,4,4.825003147125244,gpt2-xl,1_8
 people,8,5.709052562713623,gpt2-xl,1_8
 of,15,1.104673981666565,gpt2-xl,1_8
 Bradford,18,8.323999404907227,gpt2-xl,1_8
 bore,27,9.168079376220703,gpt2-xl,1_8
 the,32,1.432437777519226,gpt2-xl,1_8
 brunt,36,1.5693222284317017,gpt2-xl,1_8
 of,42,0.0963079184293747,gpt2-xl,1_8
 the,45,0.7635602951049805,gpt2-xl,1_8
 beast,49,9.514907836914062,gpt2-xl,1_8
's,55,0.5921962261199951,gpt2-xl,1_8
 fer,57,5.860252380371094,gpt2-xl,1_8
ocity,61,0.0016246942104771733,gpt2-xl,1_8
 was,66,2.3599445819854736,gpt2-xl,1_8
 unfair,70,7.805712699890137,gpt2-xl,1_8
 in,77,4.43326473236084,gpt2-xl,1_8
 the,80,0.9729602932929993,gpt2-xl,1_8
 eyes,84,7.290664196014404,gpt2-xl,1_8
 of,89,0.0032766959629952908,gpt2-xl,1_8
 the,92,1.2244800329208374,gpt2-xl,1_8
 people,96,2.9462532997131348,gpt2-xl,1_8
 of,103,0.2783275544643402,gpt2-xl,1_8
 the,106,1.8691604137420654,gpt2-xl,1_8
 region,110,4.524482727050781,gpt2-xl,1_8
.,117,0.679312527179718,gpt2-xl,1_8
Eventually,0,,gpt2-xl,1_9
",",10,0.594322919845581,gpt2-xl,1_9
 the,11,1.6874141693115234,gpt2-xl,1_9
 issue,15,7.041525363922119,gpt2-xl,1_9
 reached,21,5.448411464691162,gpt2-xl,1_9
 the,29,0.8429319858551025,gpt2-xl,1_9
 ears,33,3.035611629486084,gpt2-xl,1_9
 of,38,0.008041624911129475,gpt2-xl,1_9
 the,41,1.4243924617767334,gpt2-xl,1_9
 kindly,45,12.017026901245117,gpt2-xl,1_9
 Lord,52,5.083434104919434,gpt2-xl,1_9
 of,57,3.074890613555908,gpt2-xl,1_9
 the,60,1.045120358467102,gpt2-xl,1_9
 Manor,64,3.0112228393554688,gpt2-xl,1_9
 who,70,3.978294610977173,gpt2-xl,1_9
 the,74,7.1985063552856445,gpt2-xl,1_9
 people,78,5.6765546798706055,gpt2-xl,1_9
 had,85,3.3105645179748535,gpt2-xl,1_9
 often,89,5.750701904296875,gpt2-xl,1_9
 asked,95,3.778837203979492,gpt2-xl,1_9
 for,101,0.7442015409469604,gpt2-xl,1_9
 help,105,1.7550264596939087,gpt2-xl,1_9
.,110,1.1732399463653564,gpt2-xl,1_9
The,0,,gpt2-xl,1_10
 Lord,3,7.367841720581055,gpt2-xl,1_10
 saw,8,7.193304061889648,gpt2-xl,1_10
 the,12,2.4276249408721924,gpt2-xl,1_10
 severity,16,9.586606979370117,gpt2-xl,1_10
 of,25,0.029047200456261635,gpt2-xl,1_10
 the,28,0.8111778497695923,gpt2-xl,1_10
 problem,32,4.338732719421387,gpt2-xl,1_10
 the,40,4.752997398376465,gpt2-xl,1_10
 people,44,3.7720179557800293,gpt2-xl,1_10
 faced,51,2.732236385345459,gpt2-xl,1_10
 and,57,1.061645746231079,gpt2-xl,1_10
 suggested,61,7.100696563720703,gpt2-xl,1_10
 a,71,2.0572547912597656,gpt2-xl,1_10
 contest,73,9.763842582702637,gpt2-xl,1_10
 could,81,7.195444107055664,gpt2-xl,1_10
 solve,87,3.925602674484253,gpt2-xl,1_10
 the,93,1.2077741622924805,gpt2-xl,1_10
 problem,97,0.32327893376350403,gpt2-xl,1_10
.,105,0.3663266599178314,gpt2-xl,1_10
He,0,,gpt2-xl,1_11
 said,2,2.2704918384552,gpt2-xl,1_11
 that,7,2.4223108291625977,gpt2-xl,1_11
 whoever,12,8.167885780334473,gpt2-xl,1_11
 could,20,5.778073310852051,gpt2-xl,1_11
 kill,26,5.497443199157715,gpt2-xl,1_11
 the,31,1.631826400756836,gpt2-xl,1_11
 bo,35,8.853466987609863,gpt2-xl,1_11
ar,38,1.0976234674453735,gpt2-xl,1_11
 and,40,2.996527910232544,gpt2-xl,1_11
 bring,44,2.6013758182525635,gpt2-xl,1_11
 as,50,9.341442108154297,gpt2-xl,1_11
 proof,53,2.1908795833587646,gpt2-xl,1_11
 its,59,3.641557216644287,gpt2-xl,1_11
 head,63,1.301663875579834,gpt2-xl,1_11
 to,68,1.761795997619629,gpt2-xl,1_11
 the,71,0.7114927172660828,gpt2-xl,1_11
 Manor,75,11.946609497070312,gpt2-xl,1_11
 House,81,2.219299554824829,gpt2-xl,1_11
 would,87,1.0037219524383545,gpt2-xl,1_11
 be,93,0.8597979545593262,gpt2-xl,1_11
 rewarded,96,1.70197594165802,gpt2-xl,1_11
 with,105,0.9028187990188599,gpt2-xl,1_11
 land,110,5.923346996307373,gpt2-xl,1_11
 and,115,1.3338950872421265,gpt2-xl,1_11
 fame,119,6.484508991241455,gpt2-xl,1_11
.,124,0.46038976311683655,gpt2-xl,1_11
It,0,,gpt2-xl,1_12
 was,2,2.136580467224121,gpt2-xl,1_12
 the,6,2.5001649856567383,gpt2-xl,1_12
 people,10,6.802701473236084,gpt2-xl,1_12
 of,17,1.724938988685608,gpt2-xl,1_12
 Bradford,20,8.02497386932373,gpt2-xl,1_12
 and,29,2.704817056655884,gpt2-xl,1_12
 the,33,1.2040945291519165,gpt2-xl,1_12
 people,37,1.0333524942398071,gpt2-xl,1_12
 who,44,3.8187143802642822,gpt2-xl,1_12
 knew,48,5.251725196838379,gpt2-xl,1_12
 them,53,1.9403131008148193,gpt2-xl,1_12
 who,58,3.092472791671753,gpt2-xl,1_12
 rejo,62,10.692386627197266,gpt2-xl,1_12
iced,67,0.002045445377007127,gpt2-xl,1_12
 at,71,2.137052059173584,gpt2-xl,1_12
 this,74,2.4428157806396484,gpt2-xl,1_12
 proclamation,79,8.519270896911621,gpt2-xl,1_12
 but,92,7.258410930633545,gpt2-xl,1_12
 one,96,6.502365589141846,gpt2-xl,1_12
 question,100,5.5232062339782715,gpt2-xl,1_12
 remained,109,1.5133700370788574,gpt2-xl,1_12
:,118,1.3204576969146729,gpt2-xl,1_12
 who,119,2.4570913314819336,gpt2-xl,1_12
 would,123,1.3911337852478027,gpt2-xl,1_12
 kill,129,7.628054618835449,gpt2-xl,1_12
 the,134,1.2667649984359741,gpt2-xl,1_12
 bo,138,8.13944149017334,gpt2-xl,1_12
ar,141,0.4874446988105774,gpt2-xl,1_12
?,143,0.5122016668319702,gpt2-xl,1_12
By,0,,gpt2-xl,1_13
 the,2,1.9534971714019775,gpt2-xl,1_13
 handsome,6,13.189798355102539,gpt2-xl,1_13
 reward,15,10.545426368713379,gpt2-xl,1_13
 many,22,8.628459930419922,gpt2-xl,1_13
 felt,27,6.943058013916016,gpt2-xl,1_13
 tempted,32,5.996403217315674,gpt2-xl,1_13
",",40,1.833547592163086,gpt2-xl,1_13
 but,41,2.311969041824341,gpt2-xl,1_13
 the,45,2.1904609203338623,gpt2-xl,1_13
 thought,49,6.029703140258789,gpt2-xl,1_13
 of,57,0.36858582496643066,gpt2-xl,1_13
 the,60,1.9356037378311157,gpt2-xl,1_13
 bo,64,9.387231826782227,gpt2-xl,1_13
ar,67,0.6763709783554077,gpt2-xl,1_13
 with,69,4.98280143737793,gpt2-xl,1_13
 its,74,2.1823689937591553,gpt2-xl,1_13
 deadly,78,6.503818511962891,gpt2-xl,1_13
 t,85,4.283304214477539,gpt2-xl,1_13
us,87,0.149013489484787,gpt2-xl,1_13
ks,89,0.0005571481888182461,gpt2-xl,1_13
 and,91,2.149644374847412,gpt2-xl,1_13
 face,95,7.11974573135376,gpt2-xl,1_13
 like,100,3.0291366577148438,gpt2-xl,1_13
 thunder,105,5.653292179107666,gpt2-xl,1_13
 soon,113,5.152007102966309,gpt2-xl,1_13
 put,118,3.497121572494507,gpt2-xl,1_13
 an,122,1.630359172821045,gpt2-xl,1_13
 end,125,0.009339098818600178,gpt2-xl,1_13
 to,129,0.005700403358787298,gpt2-xl,1_13
 their,132,1.7466368675231934,gpt2-xl,1_13
 ambitions,138,6.358083724975586,gpt2-xl,1_13
.,148,0.19525142014026642,gpt2-xl,1_13
However,0,,gpt2-xl,1_14
",",7,0.06253967434167862,gpt2-xl,1_14
 there,8,3.3106420040130615,gpt2-xl,1_14
 was,14,2.536762237548828,gpt2-xl,1_14
 one,18,2.5718064308166504,gpt2-xl,1_14
 hunts,22,15.24979019165039,gpt2-xl,1_14
man,28,0.04712570831179619,gpt2-xl,1_14
",",31,3.116934299468994,gpt2-xl,1_14
 who,32,1.1684455871582031,gpt2-xl,1_14
 was,36,1.552565336227417,gpt2-xl,1_14
 still,40,4.399200916290283,gpt2-xl,1_14
 wet,46,9.688535690307617,gpt2-xl,1_14
 behind,50,1.559567928314209,gpt2-xl,1_14
 the,57,0.010783141478896141,gpt2-xl,1_14
 ears,61,0.01148352213203907,gpt2-xl,1_14
",",66,0.9848955273628235,gpt2-xl,1_14
 who,67,0.6648365259170532,gpt2-xl,1_14
 decided,71,5.039275646209717,gpt2-xl,1_14
 the,79,5.150379180908203,gpt2-xl,1_14
 prize,83,6.412888526916504,gpt2-xl,1_14
 was,89,1.8641066551208496,gpt2-xl,1_14
 worth,93,1.7278169393539429,gpt2-xl,1_14
 a,99,2.556811809539795,gpt2-xl,1_14
 shot,101,2.602872371673584,gpt2-xl,1_14
",",106,2.9428303241729736,gpt2-xl,1_14
 in,107,5.28802490234375,gpt2-xl,1_14
 spite,110,2.5091686248779297,gpt2-xl,1_14
 of,116,0.006844053976237774,gpt2-xl,1_14
 the,119,0.8956277370452881,gpt2-xl,1_14
 bo,123,8.766926765441895,gpt2-xl,1_14
ar,126,1.1291295289993286,gpt2-xl,1_14
's,128,0.5796673893928528,gpt2-xl,1_14
 reputation,130,4.923166275024414,gpt2-xl,1_14
.,141,0.47038882970809937,gpt2-xl,1_14
The,0,,gpt2-xl,1_15
 hunts,3,12.7322998046875,gpt2-xl,1_15
man,9,0.6829283833503723,gpt2-xl,1_15
 discovered,12,8.838094711303711,gpt2-xl,1_15
 the,23,1.3243391513824463,gpt2-xl,1_15
 bo,27,7.553650379180908,gpt2-xl,1_15
ar,30,0.2280564308166504,gpt2-xl,1_15
 preferred,32,15.434296607971191,gpt2-xl,1_15
 to,42,0.9700140357017517,gpt2-xl,1_15
 come,45,5.376707077026367,gpt2-xl,1_15
 out,50,1.7308343648910522,gpt2-xl,1_15
 in,54,2.428917407989502,gpt2-xl,1_15
 the,57,0.4059247672557831,gpt2-xl,1_15
 middle,61,2.9519455432891846,gpt2-xl,1_15
 of,68,0.029262328520417213,gpt2-xl,1_15
 the,71,0.05507073551416397,gpt2-xl,1_15
 day,75,1.1858932971954346,gpt2-xl,1_15
.,79,1.8950088024139404,gpt2-xl,1_15
So,0,,gpt2-xl,1_16
 he,2,4.649341583251953,gpt2-xl,1_16
 went,5,3.611607789993286,gpt2-xl,1_16
 to,10,1.0561219453811646,gpt2-xl,1_16
 the,13,1.2662657499313354,gpt2-xl,1_16
 wood,17,8.34683895111084,gpt2-xl,1_16
 by,22,6.811550140380859,gpt2-xl,1_16
 the,25,0.3750854730606079,gpt2-xl,1_16
 well,29,3.955324649810791,gpt2-xl,1_16
 with,34,4.479094505310059,gpt2-xl,1_16
 his,39,1.359813928604126,gpt2-xl,1_16
 good,43,7.106606960296631,gpt2-xl,1_16
 bow,48,4.517090797424316,gpt2-xl,1_16
",",52,0.975248396396637,gpt2-xl,1_16
 to,53,4.605025768280029,gpt2-xl,1_16
 b,56,8.397235870361328,gpt2-xl,1_16
ide,58,1.3567075729370117,gpt2-xl,1_16
 his,61,2.4852652549743652,gpt2-xl,1_16
 time,65,0.11813350021839142,gpt2-xl,1_16
.,70,1.6781643629074097,gpt2-xl,1_16
Around,0,,gpt2-xl,1_17
 no,6,8.385771751403809,gpt2-xl,1_17
ont,9,1.381684422492981,gpt2-xl,1_17
ime,12,0.006685864180326462,gpt2-xl,1_17
",",15,0.891062319278717,gpt2-xl,1_17
 the,16,2.0850515365600586,gpt2-xl,1_17
 bo,20,8.82339096069336,gpt2-xl,1_17
ar,23,2.606107473373413,gpt2-xl,1_17
",",25,3.3473145961761475,gpt2-xl,1_17
 feared,26,10.76626968383789,gpt2-xl,1_17
 by,33,1.7030014991760254,gpt2-xl,1_17
 the,36,1.7349892854690552,gpt2-xl,1_17
 locals,40,1.876274824142456,gpt2-xl,1_17
",",47,1.09475839138031,gpt2-xl,1_17
 came,48,4.247340679168701,gpt2-xl,1_17
 out,53,1.9941474199295044,gpt2-xl,1_17
",",57,3.8411991596221924,gpt2-xl,1_17
 as,58,4.772012233734131,gpt2-xl,1_17
 slow,61,9.891260147094727,gpt2-xl,1_17
 as,66,0.5619000792503357,gpt2-xl,1_17
 a,69,0.7313927412033081,gpt2-xl,1_17
 snail,71,0.8577386140823364,gpt2-xl,1_17
",",77,0.6169724464416504,gpt2-xl,1_17
 from,78,4.452925682067871,gpt2-xl,1_17
 among,83,5.888827323913574,gpt2-xl,1_17
 the,89,0.1730308085680008,gpt2-xl,1_17
 trees,93,1.845391035079956,gpt2-xl,1_17
",",99,1.6543864011764526,gpt2-xl,1_17
 just,100,5.984602451324463,gpt2-xl,1_17
 as,105,1.6174888610839844,gpt2-xl,1_17
 the,108,1.394024133682251,gpt2-xl,1_17
 hunts,112,8.106778144836426,gpt2-xl,1_17
man,118,0.818640947341919,gpt2-xl,1_17
 had,121,2.151571750640869,gpt2-xl,1_17
 predicted,125,2.021530866622925,gpt2-xl,1_17
.,135,0.37028253078460693,gpt2-xl,1_17
The,0,,gpt2-xl,1_18
 hunts,3,12.7322998046875,gpt2-xl,1_18
man,9,0.6829283833503723,gpt2-xl,1_18
 le,12,7.366088390350342,gpt2-xl,1_18
aped,15,0.3981054425239563,gpt2-xl,1_18
 from,19,2.479583978652954,gpt2-xl,1_18
 his,24,1.6766469478607178,gpt2-xl,1_18
 hiding,28,2.531924247741699,gpt2-xl,1_18
 place,35,0.18832489848136902,gpt2-xl,1_18
 and,41,0.9568716883659363,gpt2-xl,1_18
 through,45,7.934817790985107,gpt2-xl,1_18
 the,53,0.15490812063217163,gpt2-xl,1_18
 heart,57,7.344770431518555,gpt2-xl,1_18
