token,offset,surprisal,model,string_id
 celebrate,325,3.825143575668335,gpt2,1_3
 their,335,1.1173639297485352,gpt2,1_3
 achievements,341,3.8938372135162354,gpt2,1_3
.,354,0.9186834096908569,gpt2,1_3
It,0,,gpt2,1_4
 shows,2,7.567771911621094,gpt2,1_4
 a,8,2.727626323699951,gpt2,1_4
 sinister,10,9.548161506652832,gpt2,1_4
 looking,19,6.383223533630371,gpt2,1_4
 bo,27,9.555384635925293,gpt2,1_4
ar,30,2.310887575149536,gpt2,1_4
's,32,4.501319885253906,gpt2,1_4
 head,34,1.8414255380630493,gpt2,1_4
 sitting,39,5.877091884613037,gpt2,1_4
 on,47,1.0290580987930298,gpt2,1_4
 top,50,2.5759081840515137,gpt2,1_4
 of,54,0.013793504796922207,gpt2,1_4
 a,57,0.8362702131271362,gpt2,1_4
 well,59,6.491764068603516,gpt2,1_4
 which,64,5.408270359039307,gpt2,1_4
 seems,70,4.025219917297363,gpt2,1_4
 puzzling,76,11.914427757263184,gpt2,1_4
 at,85,3.0940637588500977,gpt2,1_4
 first,88,0.040667906403541565,gpt2,1_4
",",94,1.8113144636154175,gpt2,1_4
 but,95,0.4176136255264282,gpt2,1_4
 the,99,2.9716713428497314,gpt2,1_4
 reason,103,5.93747615814209,gpt2,1_4
 for,110,2.055140972137451,gpt2,1_4
 this,114,1.307107925415039,gpt2,1_4
 symbol,119,9.38927173614502,gpt2,1_4
 is,126,0.5815845727920532,gpt2,1_4
 a,129,4.199247360229492,gpt2,1_4
 matter,131,4.132403373718262,gpt2,1_4
 of,138,0.08373456448316574,gpt2,1_4
 legend,141,3.838374137878418,gpt2,1_4
.,148,0.413967102766037,gpt2,1_4
There,0,,gpt2,1_5
 was,5,3.871483325958252,gpt2,1_5
 once,9,6.661059379577637,gpt2,1_5
",",14,3.6096673011779785,gpt2,1_5
 legend,15,11.952950477600098,gpt2,1_5
 has,22,0.906109631061554,gpt2,1_5
 it,26,0.0007842087652534246,gpt2,1_5
",",29,0.04006166383624077,gpt2,1_5
 a,30,1.2741817235946655,gpt2,1_5
 fearsome,32,9.00573444366455,gpt2,1_5
 bo,41,7.9464430809021,gpt2,1_5
ar,44,0.22435864806175232,gpt2,1_5
",",46,2.2710442543029785,gpt2,1_5
 which,47,2.544163942337036,gpt2,1_5
 lived,53,4.884632110595703,gpt2,1_5
 in,59,1.0509474277496338,gpt2,1_5
 a,62,1.5890352725982666,gpt2,1_5
 wood,64,5.3388166427612305,gpt2,1_5
 located,69,10.22734546661377,gpt2,1_5
 just,77,3.1752214431762695,gpt2,1_5
 outside,82,1.3955037593841553,gpt2,1_5
 the,90,1.0450228452682495,gpt2,1_5
 man,94,8.171749114990234,gpt2,1_5
or,98,0.44744786620140076,gpt2,1_5
 of,100,2.8786771297454834,gpt2,1_5
 Bradford,103,10.140629768371582,gpt2,1_5
.,112,1.1211631298065186,gpt2,1_5
A,0,,gpt2,1_6
 source,1,8.205070495605469,gpt2,1_6
 of,8,4.576337814331055,gpt2,1_6
 great,11,4.956264495849609,gpt2,1_6
 trouble,17,6.580223083496094,gpt2,1_6
 to,25,3.0111947059631348,gpt2,1_6
 the,28,1.5308711528778076,gpt2,1_6
 local,32,5.927543640136719,gpt2,1_6
 folk,38,8.057106971740723,gpt2,1_6
 the,43,6.55800199508667,gpt2,1_6
 bo,47,9.787954330444336,gpt2,1_6
ar,50,1.794931173324585,gpt2,1_6
 was,52,2.6723153591156006,gpt2,1_6
",",56,4.1537017822265625,gpt2,1_6
 bringing,57,9.281314849853516,gpt2,1_6
 terror,66,6.956201553344727,gpt2,1_6
 to,73,0.8591561913490295,gpt2,1_6
 the,76,1.1706665754318237,gpt2,1_6
 peaceful,80,8.670026779174805,gpt2,1_6
 fl,89,8.207368850708008,gpt2,1_6
ocks,92,0.0807662084698677,gpt2,1_6
 and,96,2.6633405685424805,gpt2,1_6
 rav,100,8.210309982299805,gpt2,1_6
aging,104,0.36062461137771606,gpt2,1_6
 the,109,0.8678580522537231,gpt2,1_6
 countryside,113,3.736593723297119,gpt2,1_6
 around,125,5.7022600173950195,gpt2,1_6
.,132,2.3874893188476562,gpt2,1_6
Even,0,,gpt2,1_7
 worse,4,9.701997756958008,gpt2,1_7
",",10,0.4395492970943451,gpt2,1_7
 however,11,6.3843536376953125,gpt2,1_7
",",19,0.04164319112896919,gpt2,1_7
 the,20,2.5166687965393066,gpt2,1_7
 bo,24,10.272270202636719,gpt2,1_7
ar,27,4.694533348083496,gpt2,1_7
 most,29,9.097082138061523,gpt2,1_7
 liked,34,8.095647811889648,gpt2,1_7
 to,40,1.00577712059021,gpt2,1_7
 go,43,5.699713706970215,gpt2,1_7
 to,46,1.865470051765442,gpt2,1_7
 the,49,2.6295180320739746,gpt2,1_7
 well,53,7.739686489105225,gpt2,1_7
 that,58,6.226717948913574,gpt2,1_7
 was,63,2.125037908554077,gpt2,1_7
 in,67,4.022739887237549,gpt2,1_7
 the,70,0.8667823076248169,gpt2,1_7
 wood,74,7.185894966125488,gpt2,1_7
 and,79,3.930556535720825,gpt2,1_7
 drink,83,4.998755931854248,gpt2,1_7
 its,89,2.772824764251709,gpt2,1_7
 fresh,93,7.394547462463379,gpt2,1_7
 water,99,1.1770391464233398,gpt2,1_7
",",105,2.1343319416046143,gpt2,1_7
 so,106,4.08222770690918,gpt2,1_7
 that,109,0.8179702758789062,gpt2,1_7
 the,114,2.0014047622680664,gpt2,1_7
 people,118,5.171444892883301,gpt2,1_7
 of,125,1.9916892051696777,gpt2,1_7
 Bradford,128,10.691367149353027,gpt2,1_7
 had,137,3.195704936981201,gpt2,1_7
 second,141,10.003327369689941,gpt2,1_7
 thoughts,148,1.1735669374465942,gpt2,1_7
 about,157,1.9381011724472046,gpt2,1_7
 visiting,163,6.339121341705322,gpt2,1_7
 the,172,1.462899923324585,gpt2,1_7
 well,176,1.0692638158798218,gpt2,1_7
.,181,0.7928051352500916,gpt2,1_7
That,0,,gpt2,1_8
 the,4,3.5594491958618164,gpt2,1_8
 people,8,5.709557056427002,gpt2,1_8
 of,15,1.9510958194732666,gpt2,1_8
 Bradford,18,9.032078742980957,gpt2,1_8
 bore,27,10.285882949829102,gpt2,1_8
 the,32,1.0132485628128052,gpt2,1_8
 brunt,36,0.3501732647418976,gpt2,1_8
 of,42,0.05749920755624771,gpt2,1_8
 the,45,0.7608188986778259,gpt2,1_8
 beast,49,8.946264266967773,gpt2,1_8
's,55,2.1254639625549316,gpt2,1_8
 fer,57,6.993734359741211,gpt2,1_8
ocity,61,0.0005216429708525538,gpt2,1_8
 was,66,7.124547481536865,gpt2,1_8
 unfair,70,9.72672176361084,gpt2,1_8
 in,77,4.387475490570068,gpt2,1_8
 the,80,1.5963877439498901,gpt2,1_8
 eyes,84,1.114096760749817,gpt2,1_8
 of,89,0.004817782435566187,gpt2,1_8
 the,92,0.9631680846214294,gpt2,1_8
 people,96,3.542829751968384,gpt2,1_8
 of,103,0.32349511981010437,gpt2,1_8
 the,106,1.8587878942489624,gpt2,1_8
 region,110,4.479689121246338,gpt2,1_8
.,117,0.8322657942771912,gpt2,1_8
Eventually,0,,gpt2,1_9
",",10,2.4120161533355713,gpt2,1_9
 the,11,1.997442364692688,gpt2,1_9
 issue,15,6.360182762145996,gpt2,1_9
 reached,21,5.635060787200928,gpt2,1_9
 the,29,1.5836950540542603,gpt2,1_9
 ears,33,5.651355743408203,gpt2,1_9
 of,38,0.005084322765469551,gpt2,1_9
 the,41,1.4524402618408203,gpt2,1_9
 kindly,45,12.676473617553711,gpt2,1_9
 Lord,52,5.55524206161499,gpt2,1_9
 of,57,2.400848388671875,gpt2,1_9
 the,60,1.1447513103485107,gpt2,1_9
 Manor,64,5.207609176635742,gpt2,1_9
 who,70,4.150777816772461,gpt2,1_9
 the,74,7.507905960083008,gpt2,1_9
 people,78,5.341922760009766,gpt2,1_9
 had,85,2.877383232116699,gpt2,1_9
 often,89,6.572101593017578,gpt2,1_9
 asked,95,3.011441707611084,gpt2,1_9
 for,101,1.8552712202072144,gpt2,1_9
 help,105,2.4461355209350586,gpt2,1_9
.,110,1.5195353031158447,gpt2,1_9
The,0,,gpt2,1_10
 Lord,3,8.549238204956055,gpt2,1_10
 saw,8,6.62429141998291,gpt2,1_10
 the,12,2.3738420009613037,gpt2,1_10
 severity,16,8.941346168518066,gpt2,1_10
 of,25,0.187682643532753,gpt2,1_10
 the,28,1.1597321033477783,gpt2,1_10
 problem,32,4.633444786071777,gpt2,1_10
 the,40,6.083171844482422,gpt2,1_10
 people,44,4.617218971252441,gpt2,1_10
 faced,51,2.546677589416504,gpt2,1_10
 and,57,1.6245445013046265,gpt2,1_10
 suggested,61,6.689462661743164,gpt2,1_10
 a,71,3.78629207611084,gpt2,1_10
 contest,73,9.816009521484375,gpt2,1_10
 could,81,5.918525695800781,gpt2,1_10
 solve,87,8.7328462600708,gpt2,1_10
 the,93,1.7037562131881714,gpt2,1_10
 problem,97,0.15263888239860535,gpt2,1_10
.,105,0.9303874969482422,gpt2,1_10
He,0,,gpt2,1_11
 said,2,4.724981307983398,gpt2,1_11
 that,7,2.353667736053467,gpt2,1_11
 whoever,12,8.467194557189941,gpt2,1_11
 could,20,5.786304950714111,gpt2,1_11
 kill,26,5.035256385803223,gpt2,1_11
 the,31,2.4397830963134766,gpt2,1_11
 bo,35,9.653413772583008,gpt2,1_11
ar,38,1.7364095449447632,gpt2,1_11
 and,40,3.8402585983276367,gpt2,1_11
 bring,44,4.339169502258301,gpt2,1_11
 as,50,8.057565689086914,gpt2,1_11
 proof,53,11.319561004638672,gpt2,1_11
 its,59,5.254697799682617,gpt2,1_11
 head,63,4.077140808105469,gpt2,1_11
 to,68,2.170546531677246,gpt2,1_11
 the,71,1.1376525163650513,gpt2,1_11
 Manor,75,11.635387420654297,gpt2,1_11
 House,81,4.397828102111816,gpt2,1_11
 would,87,1.7825349569320679,gpt2,1_11
 be,93,1.0245343446731567,gpt2,1_11
 rewarded,96,2.9149277210235596,gpt2,1_11
 with,105,0.8729522824287415,gpt2,1_11
 land,110,8.759098052978516,gpt2,1_11
 and,115,1.7102437019348145,gpt2,1_11
 fame,119,5.29824161529541,gpt2,1_11
.,124,0.5230776071548462,gpt2,1_11
It,0,,gpt2,1_12
 was,2,3.6770060062408447,gpt2,1_12
 the,6,3.0263633728027344,gpt2,1_12
 people,10,7.494069576263428,gpt2,1_12
 of,17,1.951960802078247,gpt2,1_12
 Bradford,20,8.931560516357422,gpt2,1_12
 and,29,3.3054966926574707,gpt2,1_12
 the,33,1.9958738088607788,gpt2,1_12
 people,37,2.055375576019287,gpt2,1_12
 who,44,2.6553397178649902,gpt2,1_12
 knew,48,3.6643099784851074,gpt2,1_12
 them,53,2.2047507762908936,gpt2,1_12
 who,58,2.2870941162109375,gpt2,1_12
 rejo,62,10.595500946044922,gpt2,1_12
iced,67,0.003488528309389949,gpt2,1_12
 at,71,2.2672266960144043,gpt2,1_12
 this,74,3.846558094024658,gpt2,1_12
 proclamation,79,8.334407806396484,gpt2,1_12
 but,92,5.825461387634277,gpt2,1_12
 one,96,6.3576979637146,gpt2,1_12
 question,100,5.743922233581543,gpt2,1_12
 remained,109,1.6896555423736572,gpt2,1_12
:,118,1.4331307411193848,gpt2,1_12
 who,119,2.809715986251831,gpt2,1_12
 would,123,1.5915428400039673,gpt2,1_12
 kill,129,6.21621561050415,gpt2,1_12
 the,134,2.0465502738952637,gpt2,1_12
 bo,138,9.648953437805176,gpt2,1_12
ar,141,1.2043920755386353,gpt2,1_12
?,143,1.190428376197815,gpt2,1_12
By,0,,gpt2,1_13
 the,2,2.6862423419952393,gpt2,1_13
 handsome,6,11.971197128295898,gpt2,1_13
 reward,15,11.036735534667969,gpt2,1_13
 many,22,8.552152633666992,gpt2,1_13
 felt,27,6.242583751678467,gpt2,1_13
 tempted,32,7.519418716430664,gpt2,1_13
",",40,2.356435775756836,gpt2,1_13
 but,41,2.4189116954803467,gpt2,1_13
 the,45,2.402923583984375,gpt2,1_13
 thought,49,5.964401721954346,gpt2,1_13
 of,57,0.8377772569656372,gpt2,1_13
 the,60,2.2484397888183594,gpt2,1_13
 bo,64,9.225421905517578,gpt2,1_13
ar,67,2.1267926692962646,gpt2,1_13
 with,69,5.244617462158203,gpt2,1_13
 its,74,2.022365093231201,gpt2,1_13
 deadly,78,7.102614402770996,gpt2,1_13
 t,85,5.918743133544922,gpt2,1_13
us,87,1.5751399993896484,gpt2,1_13
ks,89,0.04353589937090874,gpt2,1_13
 and,91,1.9434462785720825,gpt2,1_13
 face,95,6.884772777557373,gpt2,1_13
 like,100,3.9325456619262695,gpt2,1_13
 thunder,105,8.74103832244873,gpt2,1_13
 soon,113,7.065817356109619,gpt2,1_13
 put,118,5.1788330078125,gpt2,1_13
 an,122,1.9739136695861816,gpt2,1_13
 end,125,0.00894279032945633,gpt2,1_13
 to,129,0.008377174846827984,gpt2,1_13
 their,132,1.9396498203277588,gpt2,1_13
 ambitions,138,7.299194812774658,gpt2,1_13
.,148,0.2354980707168579,gpt2,1_13
However,0,,gpt2,1_14
",",7,1.693884015083313,gpt2,1_14
 there,8,3.3187294006347656,gpt2,1_14
 was,14,2.4757165908813477,gpt2,1_14
 one,18,2.9287731647491455,gpt2,1_14
 hunts,22,17.214981079101562,gpt2,1_14
man,28,0.06633169949054718,gpt2,1_14
",",31,2.561087131500244,gpt2,1_14
 who,32,1.6644145250320435,gpt2,1_14
 was,36,1.852734088897705,gpt2,1_14
 still,40,4.82965087890625,gpt2,1_14
 wet,46,9.138806343078613,gpt2,1_14
 behind,50,7.369988918304443,gpt2,1_14
 the,57,1.3864686489105225,gpt2,1_14
 ears,61,2.619401454925537,gpt2,1_14
",",66,1.1272510290145874,gpt2,1_14
 who,67,1.2437001466751099,gpt2,1_14
 decided,71,5.851198196411133,gpt2,1_14
 the,79,4.891788005828857,gpt2,1_14
 prize,83,7.152585029602051,gpt2,1_14
 was,89,0.6158193945884705,gpt2,1_14
 worth,93,2.613292932510376,gpt2,1_14
 a,99,2.4812495708465576,gpt2,1_14
 shot,101,5.156705856323242,gpt2,1_14
",",106,2.2674789428710938,gpt2,1_14
 in,107,5.125317096710205,gpt2,1_14
 spite,110,3.2366836071014404,gpt2,1_14
 of,116,0.020292416214942932,gpt2,1_14
 the,119,1.0475918054580688,gpt2,1_14
 bo,123,7.919962406158447,gpt2,1_14
ar,126,1.736367106437683,gpt2,1_14
's,128,0.9899191856384277,gpt2,1_14
 reputation,130,6.313863277435303,gpt2,1_14
.,141,0.8026944994926453,gpt2,1_14
The,0,,gpt2,1_15
 hunts,3,11.960081100463867,gpt2,1_15
man,9,1.007317066192627,gpt2,1_15
 discovered,12,8.129039764404297,gpt2,1_15
 the,23,1.6324958801269531,gpt2,1_15
 bo,27,7.65836763381958,gpt2,1_15
ar,30,0.609643816947937,gpt2,1_15
 preferred,32,13.126948356628418,gpt2,1_15
 to,42,1.572980523109436,gpt2,1_15
 come,45,6.2900166511535645,gpt2,1_15
 out,50,2.2431180477142334,gpt2,1_15
 in,54,2.8657548427581787,gpt2,1_15
 the,57,0.9860444664955139,gpt2,1_15
 middle,61,3.4679298400878906,gpt2,1_15
 of,68,0.049721334129571915,gpt2,1_15
 the,71,0.20293356478214264,gpt2,1_15
 day,75,2.5057826042175293,gpt2,1_15
.,79,2.11785888671875,gpt2,1_15
So,0,,gpt2,1_16
 he,2,5.161165714263916,gpt2,1_16
 went,5,4.4532270431518555,gpt2,1_16
 to,10,1.571030616760254,gpt2,1_16
 the,13,1.413590669631958,gpt2,1_16
 wood,17,8.207717895507812,gpt2,1_16
 by,22,6.033092975616455,gpt2,1_16
 the,25,1.196480393409729,gpt2,1_16
 well,29,7.086417198181152,gpt2,1_16
 with,34,4.347161769866943,gpt2,1_16
 his,39,1.421600103378296,gpt2,1_16
 good,43,7.483514785766602,gpt2,1_16
 bow,48,6.752969264984131,gpt2,1_16
",",52,1.209167718887329,gpt2,1_16
 to,53,4.548370361328125,gpt2,1_16
 b,56,8.645821571350098,gpt2,1_16
ide,58,2.5168232917785645,gpt2,1_16
 his,61,0.4440053701400757,gpt2,1_16
 time,65,0.15560808777809143,gpt2,1_16
.,70,1.7606754302978516,gpt2,1_16
Around,0,,gpt2,1_17
 no,6,6.760172367095947,gpt2,1_17
ont,9,8.324193000793457,gpt2,1_17
ime,12,0.028767166659235954,gpt2,1_17
",",15,0.6644817590713501,gpt2,1_17
 the,16,2.074836492538452,gpt2,1_17
 bo,20,9.27976131439209,gpt2,1_17
ar,23,2.2037792205810547,gpt2,1_17
",",25,4.007327079772949,gpt2,1_17
 feared,26,10.841995239257812,gpt2,1_17
 by,33,2.4469175338745117,gpt2,1_17
 the,36,2.079873561859131,gpt2,1_17
 locals,40,3.506664752960205,gpt2,1_17
",",47,0.5879300832748413,gpt2,1_17
 came,48,4.152900695800781,gpt2,1_17
 out,53,2.2578158378601074,gpt2,1_17
",",57,3.428095817565918,gpt2,1_17
 as,58,5.068666934967041,gpt2,1_17
 slow,61,10.18404483795166,gpt2,1_17
 as,66,0.46529409289360046,gpt2,1_17
 a,69,0.9319779276847839,gpt2,1_17
 snail,71,2.593407154083252,gpt2,1_17
",",77,0.675962507724762,gpt2,1_17
 from,78,4.020686149597168,gpt2,1_17
 among,83,7.7314934730529785,gpt2,1_17
 the,89,0.3277636468410492,gpt2,1_17
 trees,93,2.1209728717803955,gpt2,1_17
",",99,1.7858189344406128,gpt2,1_17
 just,100,6.115499019622803,gpt2,1_17
 as,105,1.7116988897323608,gpt2,1_17
 the,108,1.1780805587768555,gpt2,1_17
 hunts,112,8.279056549072266,gpt2,1_17
man,118,1.1006381511688232,gpt2,1_17
 had,121,1.5939792394638062,gpt2,1_17
 predicted,125,3.9624392986297607,gpt2,1_17
.,135,0.37937623262405396,gpt2,1_17
The,0,,gpt2,1_18
 hunts,3,11.960081100463867,gpt2,1_18
man,9,1.007317066192627,gpt2,1_18
 le,12,9.512149810791016,gpt2,1_18
aped,15,1.004997730255127,gpt2,1_18
 from,19,1.4088611602783203,gpt2,1_18
 his,24,2.1941380500793457,gpt2,1_18
 hiding,28,3.124337673187256,gpt2,1_18
 place,35,0.902629554271698,gpt2,1_18
 and,41,1.0775511264801025,gpt2,1_18
 through,45,6.839444637298584,gpt2,1_18
 the,53,0.3649469316005707,gpt2,1_18
 heart,57,7.859111785888672,gpt2,1_18
 with,63,7.698520183563232,gpt2,1_18
 his,68,1.686306357383728,gpt2,1_18
 fine,72,8.134961128234863,gpt2,1_18
 arrows,77,6.64856481552124,gpt2,1_18
 shot,84,4.8679914474487305,gpt2,1_18
 the,89,3.53348445892334,gpt2,1_18
 bo,93,7.441330909729004,gpt2,1_18
ar,96,0.17214806377887726,gpt2,1_18
.,98,2.2704880237579346,gpt2,1_18
Now,0,,gpt2,1_19
 the,3,3.497249126434326,gpt2,1_19
 problem,7,5.121565818786621,gpt2,1_19
 was,15,3.2176883220672607,gpt2,1_19
 no,19,6.082472324371338,gpt2,1_19
 longer,22,1.0483866930007935,gpt2,1_19
 to,29,5.3858513832092285,gpt2,1_19
 kill,32,5.4526166915893555,gpt2,1_19
 the,37,2.041762590408325,gpt2,1_19
 bo,41,8.822458267211914,gpt2,1_19
ar,44,1.3860187530517578,gpt2,1_19
.,46,1.5625406503677368,gpt2,1_19
It,0,,gpt2,1_20
 was,2,3.6770060062408447,gpt2,1_20
 to,6,5.858722686767578,gpt2,1_20
 find,9,5.748570919036865,gpt2,1_20
 a,14,1.9117966890335083,gpt2,1_20
 way,16,1.4074597358703613,gpt2,1_20
 to,20,0.3708000183105469,gpt2,1_20
 carry,23,6.157248497009277,gpt2,1_20
 the,29,2.4114060401916504,gpt2,1_20
 bo,33,10.11886215209961,gpt2,1_20
ar,36,2.5463833808898926,gpt2,1_20
 back,38,2.941344976425171,gpt2,1_20
.,43,3.660546064376831,gpt2,1_20
The,0,,gpt2,1_21
 head,3,7.253423690795898,gpt2,1_21
 was,8,5.974207878112793,gpt2,1_21
 too,12,6.161023139953613,gpt2,1_21
 heavy,16,3.690472364425659,gpt2,1_21
 for,22,1.2913707494735718,gpt2,1_21
 the,26,1.7794774770736694,gpt2,1_21
 little,30,6.123089790344238,gpt2,1_21
 hunts,37,10.71009635925293,gpt2,1_21
man,43,0.09473045915365219,gpt2,1_21
 to,46,1.4430861473083496,gpt2,1_21
 carry,49,2.1851208209991455,gpt2,1_21
 back,55,6.675418376922607,gpt2,1_21
 to,60,2.5408496856689453,gpt2,1_21
 the,63,0.9263193607330322,gpt2,1_21
 Manor,67,9.490228652954102,gpt2,1_21
 House,73,5.355985164642334,gpt2,1_21
",",79,1.2838600873947144,gpt2,1_21
 but,80,1.5761032104492188,gpt2,1_21
 the,84,2.239414930343628,gpt2,1_21
 hunts,88,5.099566459655762,gpt2,1_21
man,94,0.044098861515522,gpt2,1_21
",",97,4.312686443328857,gpt2,1_21
 who,98,1.7689388990402222,gpt2,1_21
 was,102,1.2107834815979004,gpt2,1_21
 as,106,5.903985023498535,gpt2,1_21
 quick,109,6.0787858963012695,gpt2,1_21
-,115,4.984312057495117,gpt2,1_21
w,116,0.23583070933818817,gpt2,1_21
itted,117,0.0026628058403730392,gpt2,1_21
 and,122,1.7917834520339966,gpt2,1_21
 cunning,126,4.259304046630859,gpt2,1_21
 as,134,0.07083974778652191,gpt2,1_21
 ever,137,2.807183265686035,gpt2,1_21
",",142,0.12395225465297699,gpt2,1_21
 asked,143,6.124118804931641,gpt2,1_21
 himself,149,7.331171989440918,gpt2,1_21
",",157,1.8364737033843994,gpt2,1_21
 ',158,2.2254230976104736,gpt2,1_21
What,160,1.551723837852478,gpt2,1_21
