token,offset,surprisal,model,string_id
a,551,3.10665225982666,openai-gpt,1
sinister,552,9.391082763671875,openai-gpt,1
looking,560,8.037651062011719,openai-gpt,1
boar,567,8.947190284729004,openai-gpt,1
',571,8.661251068115234,openai-gpt,1
s,572,4.70755672454834,openai-gpt,1
head,573,0.21235452592372894,openai-gpt,1
sitting,577,6.717708587646484,openai-gpt,1
on,584,1.0500484704971313,openai-gpt,1
top,586,2.1419618129730225,openai-gpt,1
of,589,0.040579427033662796,openai-gpt,1
a,591,0.6769057512283325,openai-gpt,1
well,592,5.397357940673828,openai-gpt,1
which,596,7.11760139465332,openai-gpt,1
seems,601,5.51703405380249,openai-gpt,1
puzzling,606,13.06899642944336,openai-gpt,1
at,614,3.5011301040649414,openai-gpt,1
first,616,1.9436748027801514,openai-gpt,1
",",621,0.9837383031845093,openai-gpt,1
but,622,0.42924293875694275,openai-gpt,1
the,625,2.794773578643799,openai-gpt,1
reason,628,5.90554141998291,openai-gpt,1
for,634,0.9199046492576599,openai-gpt,1
this,637,1.6515576839447021,openai-gpt,1
symbol,641,7.114711284637451,openai-gpt,1
is,647,0.9993885159492493,openai-gpt,1
a,649,4.011734485626221,openai-gpt,1
matter,650,5.669192314147949,openai-gpt,1
of,656,0.114598847925663,openai-gpt,1
legend,658,5.05497932434082,openai-gpt,1
.,664,0.7091233134269714,openai-gpt,1
there,665,3.3513574600219727,openai-gpt,1
was,670,2.6289334297180176,openai-gpt,1
once,673,3.367979049682617,openai-gpt,1
",",677,4.702989101409912,openai-gpt,1
legend,678,9.716033935546875,openai-gpt,1
has,684,1.7457373142242432,openai-gpt,1
it,687,0.016141565516591072,openai-gpt,1
",",689,0.020595503970980644,openai-gpt,1
a,690,0.47718214988708496,openai-gpt,1
fearsome,691,6.771088600158691,openai-gpt,1
boar,699,1.794310212135315,openai-gpt,1
",",703,2.5497870445251465,openai-gpt,1
which,704,2.445385694503784,openai-gpt,1
lived,709,4.50562858581543,openai-gpt,1
in,714,0.6848353147506714,openai-gpt,1
a,716,1.2646123170852661,openai-gpt,1
wood,717,4.8719162940979,openai-gpt,1
located,721,7.615958213806152,openai-gpt,1
just,728,2.7198424339294434,openai-gpt,1
outside,732,1.6142098903656006,openai-gpt,1
the,739,0.9918108582496643,openai-gpt,1
manor,742,8.666143417358398,openai-gpt,1
of,747,3.1497116088867188,openai-gpt,1
bradford,749,0.39994338154792786,openai-gpt,1
.,757,0.8629884719848633,openai-gpt,1
a,758,4.014204978942871,openai-gpt,1
source,759,9.769484519958496,openai-gpt,1
of,765,0.12200988829135895,openai-gpt,1
great,767,1.70368492603302,openai-gpt,1
trouble,772,6.978601455688477,openai-gpt,1
to,779,3.722978115081787,openai-gpt,1
the,781,0.676944375038147,openai-gpt,1
local,784,2.8309476375579834,openai-gpt,1
folk,789,2.8828041553497314,openai-gpt,1
the,793,6.711401462554932,openai-gpt,1
boar,796,4.288445949554443,openai-gpt,1
was,800,1.2989145517349243,openai-gpt,1
",",803,3.832693338394165,openai-gpt,1
bringing,804,9.361372947692871,openai-gpt,1
terror,812,7.74898099899292,openai-gpt,1
to,818,0.7677773237228394,openai-gpt,1
the,820,0.7698079943656921,openai-gpt,1
peaceful,823,6.1026835441589355,openai-gpt,1
flocks,831,10.658267974853516,openai-gpt,1
and,837,2.7179441452026367,openai-gpt,1
ravaging,840,8.784004211425781,openai-gpt,1
the,848,0.7135136723518372,openai-gpt,1
countryside,851,1.1182477474212646,openai-gpt,1
around,862,3.7986416816711426,openai-gpt,1
.,868,2.760526657104492,openai-gpt,1
even,869,5.225029945373535,openai-gpt,1
worse,873,4.121076583862305,openai-gpt,1
",",878,0.9199299812316895,openai-gpt,1
however,879,5.461620330810547,openai-gpt,1
",",886,0.014990654774010181,openai-gpt,1
the,887,1.863563895225525,openai-gpt,1
boar,890,1.2694282531738281,openai-gpt,1
most,894,8.77625846862793,openai-gpt,1
liked,898,6.252072811126709,openai-gpt,1
to,903,0.7340477705001831,openai-gpt,1
go,905,3.911465644836426,openai-gpt,1
to,907,2.4618823528289795,openai-gpt,1
the,909,0.9633873105049133,openai-gpt,1
well,912,6.69785213470459,openai-gpt,1
that,916,4.692440986633301,openai-gpt,1
was,920,1.3461012840270996,openai-gpt,1
in,923,2.57350492477417,openai-gpt,1
the,925,0.2649603486061096,openai-gpt,1
wood,928,2.750214099884033,openai-gpt,1
and,932,1.7689917087554932,openai-gpt,1
drink,935,2.2155380249023438,openai-gpt,1
its,940,2.113781452178955,openai-gpt,1
fresh,943,5.577543258666992,openai-gpt,1
water,948,1.6180471181869507,openai-gpt,1
",",953,1.5662202835083008,openai-gpt,1
so,954,3.521315097808838,openai-gpt,1
that,956,1.0498191118240356,openai-gpt,1
the,960,1.8242956399917603,openai-gpt,1
people,963,3.481416702270508,openai-gpt,1
of,969,1.1060736179351807,openai-gpt,1
bradford,971,0.5578237175941467,openai-gpt,1
had,979,3.9977481365203857,openai-gpt,1
second,982,10.009474754333496,openai-gpt,1
thoughts,988,1.347182035446167,openai-gpt,1
about,996,0.4878784716129303,openai-gpt,1
visiting,1001,5.118760108947754,openai-gpt,1
the,1009,0.6425852179527283,openai-gpt,1
well,1012,0.028271527960896492,openai-gpt,1
.,1016,0.8112934827804565,openai-gpt,1
that,1017,4.323835372924805,openai-gpt,1
the,1021,5.034458160400391,openai-gpt,1
people,1024,6.1710896492004395,openai-gpt,1
of,1030,0.30803975462913513,openai-gpt,1
bradford,1032,0.08349718153476715,openai-gpt,1
bore,1040,10.323131561279297,openai-gpt,1
the,1044,1.072265863418579,openai-gpt,1
brunt,1047,2.547691822052002,openai-gpt,1
of,1052,0.00954445544630289,openai-gpt,1
the,1054,0.5084700584411621,openai-gpt,1
beast,1057,3.924691915512085,openai-gpt,1
',1062,7.696651935577393,openai-gpt,1
s,1063,5.218478202819824,openai-gpt,1
ferocity,1064,4.147558212280273,openai-gpt,1
was,1072,0.7291514873504639,openai-gpt,1
unfair,1075,9.228915214538574,openai-gpt,1
in,1081,3.2036852836608887,openai-gpt,1
the,1083,1.5538307428359985,openai-gpt,1
eyes,1086,3.3362255096435547,openai-gpt,1
of,1090,0.003324578981846571,openai-gpt,1
the,1092,0.695830225944519,openai-gpt,1
people,1095,2.8886430263519287,openai-gpt,1
of,1101,0.3008730709552765,openai-gpt,1
the,1103,3.1775171756744385,openai-gpt,1
region,1106,6.09357213973999,openai-gpt,1
.,1112,0.7794356942176819,openai-gpt,1
eventually,1113,7.454354286193848,openai-gpt,1
",",1123,1.1024197340011597,openai-gpt,1
the,1124,0.7792637944221497,openai-gpt,1
issue,1127,10.430353164672852,openai-gpt,1
reached,1132,6.688663482666016,openai-gpt,1
the,1139,1.198588490486145,openai-gpt,1
ears,1142,3.454847574234009,openai-gpt,1
of,1146,0.00407769251614809,openai-gpt,1
the,1148,0.4198634922504425,openai-gpt,1
kindly,1151,10.58822250366211,openai-gpt,1
lord,1157,5.150303363800049,openai-gpt,1
of,1161,1.7111023664474487,openai-gpt,1
the,1163,1.6205406188964844,openai-gpt,1
manor,1166,3.330686569213867,openai-gpt,1
who,1171,3.006838798522949,openai-gpt,1
the,1174,6.034712791442871,openai-gpt,1
people,1177,3.6598520278930664,openai-gpt,1
had,1183,4.109375953674316,openai-gpt,1
often,1186,4.726409435272217,openai-gpt,1
asked,1191,5.072213649749756,openai-gpt,1
for,1196,1.6860579252243042,openai-gpt,1
help,1199,1.244855284690857,openai-gpt,1
.,1203,3.057732582092285,openai-gpt,1
the,1204,1.8879951238632202,openai-gpt,1
lord,1207,2.825953245162964,openai-gpt,1
saw,1211,6.581411361694336,openai-gpt,1
the,1214,1.0720670223236084,openai-gpt,1
severity,1217,6.671602725982666,openai-gpt,1
of,1225,0.06226012483239174,openai-gpt,1
the,1227,0.1378229409456253,openai-gpt,1
problem,1230,2.2292709350585938,openai-gpt,1
the,1237,7.323185920715332,openai-gpt,1
people,1240,4.792221546173096,openai-gpt,1
faced,1246,4.65842866897583,openai-gpt,1
and,1251,0.755280077457428,openai-gpt,1
suggested,1254,4.265329360961914,openai-gpt,1
a,1263,2.242569923400879,openai-gpt,1
contest,1264,8.846713066101074,openai-gpt,1
could,1271,8.886857986450195,openai-gpt,1
solve,1276,12.427281379699707,openai-gpt,1
the,1281,1.5973992347717285,openai-gpt,1
problem,1284,0.13094186782836914,openai-gpt,1
.,1291,0.6767135262489319,openai-gpt,1
he,1292,2.3674087524414062,openai-gpt,1
said,1294,3.9389166831970215,openai-gpt,1
that,1298,0.7613007426261902,openai-gpt,1
whoever,1302,8.11141300201416,openai-gpt,1
could,1309,1.4361960887908936,openai-gpt,1
kill,1314,6.092716217041016,openai-gpt,1
the,1318,0.2291143834590912,openai-gpt,1
boar,1321,0.08256353437900543,openai-gpt,1
and,1325,2.8350887298583984,openai-gpt,1
bring,1328,2.832043409347534,openai-gpt,1
as,1333,8.109922409057617,openai-gpt,1
proof,1335,8.926597595214844,openai-gpt,1
its,1340,5.165191173553467,openai-gpt,1
head,1343,4.146880626678467,openai-gpt,1
to,1347,6.36173152923584,openai-gpt,1
the,1349,0.6724395155906677,openai-gpt,1
manor,1352,3.5935235023498535,openai-gpt,1
house,1357,3.835434913635254,openai-gpt,1
would,1362,0.9069123268127441,openai-gpt,1
be,1367,1.1824235916137695,openai-gpt,1
rewarded,1369,2.7627925872802734,openai-gpt,1
with,1377,1.202845573425293,openai-gpt,1
land,1381,6.789028644561768,openai-gpt,1
and,1385,1.100156545639038,openai-gpt,1
fame,1388,6.349192142486572,openai-gpt,1
.,1392,0.9539351463317871,openai-gpt,1
it,1393,3.728499412536621,openai-gpt,1
was,1395,0.3900247812271118,openai-gpt,1
the,1398,3.1940431594848633,openai-gpt,1
people,1401,5.443210124969482,openai-gpt,1
of,1407,0.37227654457092285,openai-gpt,1
bradford,1409,0.20537959039211273,openai-gpt,1
and,1417,4.571467876434326,openai-gpt,1
the,1420,0.9352138042449951,openai-gpt,1
people,1423,1.3315231800079346,openai-gpt,1
who,1429,3.992218494415283,openai-gpt,1
knew,1432,4.462283134460449,openai-gpt,1
them,1436,5.602598190307617,openai-gpt,1
who,1440,3.241335868835449,openai-gpt,1
rejoiced,1443,9.15735912322998,openai-gpt,1
at,1451,2.2227134704589844,openai-gpt,1
this,1453,1.422842264175415,openai-gpt,1
proclamation,1457,6.826652526855469,openai-gpt,1
but,1469,4.771514892578125,openai-gpt,1
one,1472,6.075075149536133,openai-gpt,1
question,1475,3.8974432945251465,openai-gpt,1
remained,1483,0.5335219502449036,openai-gpt,1
:,1491,1.1998534202575684,openai-gpt,1
who,1492,1.8622844219207764,openai-gpt,1
would,1495,0.8448691368103027,openai-gpt,1
kill,1500,2.721580982208252,openai-gpt,1
the,1504,0.2694849669933319,openai-gpt,1
boar,1507,0.11521956324577332,openai-gpt,1
?,1511,0.847288966178894,openai-gpt,1
by,1512,6.333786487579346,openai-gpt,1
the,1514,1.4673094749450684,openai-gpt,1
handsome,1517,12.67624568939209,openai-gpt,1
reward,1525,8.891215324401855,openai-gpt,1
many,1531,10.046355247497559,openai-gpt,1
felt,1535,6.500870704650879,openai-gpt,1
tempted,1539,8.570361137390137,openai-gpt,1
",",1546,2.058473825454712,openai-gpt,1
but,1547,0.6862751841545105,openai-gpt,1
the,1550,1.4234365224838257,openai-gpt,1
thought,1553,5.376243591308594,openai-gpt,1
of,1560,0.30911409854888916,openai-gpt,1
the,1562,1.931076169013977,openai-gpt,1
boar,1565,1.440390706062317,openai-gpt,1
with,1569,5.469491004943848,openai-gpt,1
its,1573,1.9336563348770142,openai-gpt,1
deadly,1576,6.464414596557617,openai-gpt,1
tusks,1582,1.1690807342529297,openai-gpt,1
and,1587,2.0566835403442383,openai-gpt,1
face,1590,7.821374416351318,openai-gpt,1
like,1594,6.565516471862793,openai-gpt,1
thunder,1598,5.6877593994140625,openai-gpt,1
soon,1605,5.568913459777832,openai-gpt,1
put,1609,4.124464988708496,openai-gpt,1
an,1612,1.6277967691421509,openai-gpt,1
end,1614,0.009677519090473652,openai-gpt,1
to,1617,0.0022134108003228903,openai-gpt,1
their,1619,2.0071325302124023,openai-gpt,1
ambitions,1624,5.363588333129883,openai-gpt,1
.,1633,0.16022196412086487,openai-gpt,1
however,1634,4.870893478393555,openai-gpt,1
",",1641,0.09565563499927521,openai-gpt,1
there,1642,3.5065460205078125,openai-gpt,1
was,1647,0.4990118741989136,openai-gpt,1
one,1650,1.4161938428878784,openai-gpt,1
hun,1653,12.234546661376953,openai-gpt,1
tsman,1656,0.05605247989296913,openai-gpt,1
",",1661,2.416314125061035,openai-gpt,1
who,1662,1.9551516771316528,openai-gpt,1
was,1665,1.710988163948059,openai-gpt,1
still,1668,4.3436431884765625,openai-gpt,1
wet,1673,10.052605628967285,openai-gpt,1
behind,1676,0.32702648639678955,openai-gpt,1
the,1682,0.020580556243658066,openai-gpt,1
ears,1685,0.01837318018078804,openai-gpt,1
",",1689,1.3916131258010864,openai-gpt,1
who,1690,0.50313800573349,openai-gpt,1
decided,1693,4.512721061706543,openai-gpt,1
the,1700,3.5593338012695312,openai-gpt,1
prize,1703,4.793999195098877,openai-gpt,1
was,1708,1.1360118389129639,openai-gpt,1
worth,1711,0.4728405177593231,openai-gpt,1
a,1716,3.7995755672454834,openai-gpt,1
shot,1717,4.01329231262207,openai-gpt,1
",",1721,2.098235607147217,openai-gpt,1
in,1722,5.19715690612793,openai-gpt,1
spite,1724,3.046830177307129,openai-gpt,1
of,1729,0.006882650312036276,openai-gpt,1
the,1731,0.4565226137638092,openai-gpt,1
boar,1734,5.076825141906738,openai-gpt,1
',1738,7.442958354949951,openai-gpt,1
s,1739,9.77714729309082,openai-gpt,1
reputation,1740,3.335251808166504,openai-gpt,1
.,1750,0.9816116690635681,openai-gpt,1
the,1751,2.0025980472564697,openai-gpt,1
hun,1754,2.528376817703247,openai-gpt,1
tsman,1757,0.001177213853225112,openai-gpt,1
discovered,1762,7.384900093078613,openai-gpt,1
the,1772,1.1114282608032227,openai-gpt,1
boar,1775,0.5787473917007446,openai-gpt,1
preferred,1779,9.820405960083008,openai-gpt,1
to,1788,0.9752941727638245,openai-gpt,1
come,1790,5.368227005004883,openai-gpt,1
out,1794,1.5141315460205078,openai-gpt,1
in,1797,1.5515514612197876,openai-gpt,1
the,1799,0.6175949573516846,openai-gpt,1
middle,1802,3.6214804649353027,openai-gpt,1
of,1808,0.06800122559070587,openai-gpt,1
the,1810,0.1906101405620575,openai-gpt,1
day,1813,2.1336522102355957,openai-gpt,1
.,1816,2.8979151248931885,openai-gpt,1
so,1817,4.192912578582764,openai-gpt,1
he,1819,1.6996221542358398,openai-gpt,1
went,1821,3.5789003372192383,openai-gpt,1
to,1825,1.5339093208312988,openai-gpt,1
the,1827,0.3725186884403229,openai-gpt,1
wood,1830,3.4517807960510254,openai-gpt,1
by,1834,5.890588760375977,openai-gpt,1
the,1836,1.493572473526001,openai-gpt,1
well,1839,0.5879399180412292,openai-gpt,1
with,1843,4.310702323913574,openai-gpt,1
his,1847,1.0167368650436401,openai-gpt,1
good,1850,6.637550354003906,openai-gpt,1
bow,1854,6.791897773742676,openai-gpt,1
",",1857,1.5638427734375,openai-gpt,1
to,1858,4.944888114929199,openai-gpt,1
bide,1860,10.963285446166992,openai-gpt,1
his,1864,0.08950414508581161,openai-gpt,1
time,1867,0.010078138671815395,openai-gpt,1
.,1871,1.4925987720489502,openai-gpt,1
around,1872,7.951163291931152,openai-gpt,1
no,1878,10.425634384155273,openai-gpt,1
on,1880,0.31619036197662354,openai-gpt,1
time,1882,0.3650530278682709,openai-gpt,1
",",1886,1.1344187259674072,openai-gpt,1
the,1887,1.0290206670761108,openai-gpt,1
boar,1890,1.8653924465179443,openai-gpt,1
",",1894,3.6758222579956055,openai-gpt,1
feared,1895,10.716301918029785,openai-gpt,1
by,1901,1.5668177604675293,openai-gpt,1
the,1903,1.2691471576690674,openai-gpt,1
locals,1906,3.1427488327026367,openai-gpt,1
",",1912,0.6852341890335083,openai-gpt,1
came,1913,2.676988363265991,openai-gpt,1
out,1917,0.34785208106040955,openai-gpt,1
",",1920,3.343596935272217,openai-gpt,1
as,1921,4.132613658905029,openai-gpt,1
slow,1923,9.208470344543457,openai-gpt,1
as,1927,0.43470245599746704,openai-gpt,1
a,1929,0.8003818988800049,openai-gpt,1
snail,1930,1.0017461776733398,openai-gpt,1
",",1935,0.697178304195404,openai-gpt,1
from,1936,5.900633335113525,openai-gpt,1
among,1940,6.1477437019348145,openai-gpt,1
the,1945,0.057302117347717285,openai-gpt,1
trees,1948,0.7771161198616028,openai-gpt,1
",",1953,1.3649948835372925,openai-gpt,1
just,1954,6.038140296936035,openai-gpt,1
as,1958,0.8250704407691956,openai-gpt,1
the,1960,1.3627249002456665,openai-gpt,1
hun,1963,2.761038303375244,openai-gpt,1
tsman,1966,0.004480086732655764,openai-gpt,1
had,1971,0.6491836905479431,openai-gpt,1
predicted,1974,1.4207642078399658,openai-gpt,1
.,1983,0.555873453617096,openai-gpt,1
the,1984,1.3260470628738403,openai-gpt,1
hun,1987,1.033022165298462,openai-gpt,1
tsman,1990,0.00047136162174865603,openai-gpt,1
leaped,1995,7.531083106994629,openai-gpt,1
from,2001,1.8910540342330933,openai-gpt,1
his,2005,1.1003899574279785,openai-gpt,1
hiding,2008,1.8861523866653442,openai-gpt,1
place,2014,0.09709879755973816,openai-gpt,1
and,2019,0.9093340635299683,openai-gpt,1
through,2022,6.893332481384277,openai-gpt,1
the,2029,0.07398835569620132,openai-gpt,1
heart,2032,7.2914581298828125,openai-gpt,1
with,2037,8.189216613769531,openai-gpt,1
his,2041,0.5637204647064209,openai-gpt,1
fine,2044,6.54802131652832,openai-gpt,1
arrows,2048,4.211219787597656,openai-gpt,1
shot,2054,6.325438022613525,openai-gpt,1
the,2058,0.43055787682533264,openai-gpt,1
boar,2061,0.38324040174484253,openai-gpt,1
.,2065,1.5522738695144653,openai-gpt,1
now,2066,5.6122612953186035,openai-gpt,1
the,2069,1.4827518463134766,openai-gpt,1
problem,2072,6.657915115356445,openai-gpt,1
was,2079,0.764190673828125,openai-gpt,1
no,2082,7.907297611236572,openai-gpt,1
longer,2084,0.29650500416755676,openai-gpt,1
to,2090,2.679969549179077,openai-gpt,1
kill,2092,1.3499194383621216,openai-gpt,1
the,2096,0.1649649739265442,openai-gpt,1
boar,2099,0.1685301810503006,openai-gpt,1
.,2103,1.9118988513946533,openai-gpt,1
it,2104,1.8833043575286865,openai-gpt,1
was,2106,0.5073599219322205,openai-gpt,1
to,2109,0.6005878448486328,openai-gpt,1
find,2111,3.485609769821167,openai-gpt,1
a,2115,1.7159984111785889,openai-gpt,1
way,2116,0.9567369818687439,openai-gpt,1
to,2119,0.16940858960151672,openai-gpt,1
carry,2121,5.432767868041992,openai-gpt,1
the,2126,0.5237216949462891,openai-gpt,1
boar,2129,0.8817107081413269,openai-gpt,1
back,2133,1.9185841083526611,openai-gpt,1
.,2137,4.5171799659729,openai-gpt,1
the,2138,1.5321563482284546,openai-gpt,1
head,2141,6.829734802246094,openai-gpt,1
was,2145,1.0308144092559814,openai-gpt,1
too,2148,3.427736759185791,openai-gpt,1
heavy,2151,1.2507264614105225,openai-gpt,1
for,2156,0.9771488904953003,openai-gpt,1
the,2159,0.4695700705051422,openai-gpt,1
little,2162,6.256289958953857,openai-gpt,1
hun,2168,2.874358654022217,openai-gpt,1
tsman,2171,0.0013753250241279602,openai-gpt,1
to,2176,0.3770004212856293,openai-gpt,1
carry,2178,0.22513960301876068,openai-gpt,1
back,2183,2.8945152759552,openai-gpt,1
to,2187,1.8998514413833618,openai-gpt,1
the,2189,0.2633573114871979,openai-gpt,1
manor,2192,1.4368548393249512,openai-gpt,1
house,2197,0.9315667152404785,openai-gpt,1
",",2202,1.0912199020385742,openai-gpt,1
but,2203,1.6843231916427612,openai-gpt,1
the,2206,0.7950988411903381,openai-gpt,1
hun,2209,3.0410194396972656,openai-gpt,1
tsman,2212,0.0004236992390360683,openai-gpt,1
",",2217,2.718672037124634,openai-gpt,1
who,2218,2.0042195320129395,openai-gpt,1
was,2221,1.2863924503326416,openai-gpt,1
as,2224,4.679224967956543,openai-gpt,1
quick,2226,4.54654598236084,openai-gpt,1
-,2231,5.34793758392334,openai-gpt,1
witted,2232,0.37320420145988464,openai-gpt,1
and,2238,3.097043037414551,openai-gpt,1
cunning,2241,3.7721304893493652,openai-gpt,1
as,2248,0.023115690797567368,openai-gpt,1
ever,2250,3.677823543548584,openai-gpt,1
",",2254,0.22903910279273987,openai-gpt,1
asked,2255,7.271442413330078,openai-gpt,1
himself,2260,5.202533721923828,openai-gpt,1
",",2267,1.3440707921981812,openai-gpt,1
',2268,1.5718705654144287,openai-gpt,1
what,2269,1.3401802778244019,openai-gpt,1
else,2273,5.193370819091797,openai-gpt,1
can,2277,1.500908374786377,openai-gpt,1
i,2280,0.5077484250068665,openai-gpt,1
do,2281,0.08401847630739212,openai-gpt,1
to,2283,2.4864306449890137,openai-gpt,1
prove,2285,3.7383203506469727,openai-gpt,1
i,2290,2.9945919513702393,openai-gpt,1
killed,2291,6.489056587219238,openai-gpt,1
the,2297,0.33767762780189514,openai-gpt,1
boar,2300,0.322522908449173,openai-gpt,1
?,2304,0.37621572613716125,openai-gpt,1
',2305,0.12196240574121475,openai-gpt,1
the,2306,2.007107734680176,openai-gpt,1
next,2309,4.3022637367248535,openai-gpt,1
instance,2313,11.199413299560547,openai-gpt,1
he,2321,1.8252935409545898,openai-gpt,1
opened,2323,6.3553667068481445,openai-gpt,1
the,2329,0.7543362379074097,openai-gpt,1
boar,2332,1.420628309249878,openai-gpt,1
',2336,8.282852172851562,openai-gpt,1
s,2337,5.842202186584473,openai-gpt,1
mouth,2338,2.035468339920044,openai-gpt,1
and,2343,1.5585813522338867,openai-gpt,1
cut,2346,5.292412757873535,openai-gpt,1
