token,offset,surprisal,model,string_id
the,1351,0.4604484438896179,transfo-xl-wt103,1
Manor,1354,4.970549583435059,transfo-xl-wt103,1
House,1359,7.166819095611572,transfo-xl-wt103,1
would,1364,0.9745085835456848,transfo-xl-wt103,1
be,1369,1.0009620189666748,transfo-xl-wt103,1
rewarded,1371,1.7246513366699219,transfo-xl-wt103,1
with,1379,0.9124069213867188,transfo-xl-wt103,1
land,1383,4.579040050506592,transfo-xl-wt103,1
and,1387,1.211449146270752,transfo-xl-wt103,1
fame,1390,8.166646003723145,transfo-xl-wt103,1
.,1394,0.5965250730514526,transfo-xl-wt103,1
It,1395,3.83488130569458,transfo-xl-wt103,1
was,1397,0.3131091296672821,transfo-xl-wt103,1
the,1400,3.0271670818328857,transfo-xl-wt103,1
people,1403,5.763840198516846,transfo-xl-wt103,1
of,1409,1.5860803127288818,transfo-xl-wt103,1
Bradford,1411,0.0175007414072752,transfo-xl-wt103,1
and,1419,5.083946704864502,transfo-xl-wt103,1
the,1422,0.860355019569397,transfo-xl-wt103,1
people,1425,2.828892469406128,transfo-xl-wt103,1
who,1431,3.091550588607788,transfo-xl-wt103,1
knew,1434,5.406622409820557,transfo-xl-wt103,1
them,1438,5.352391719818115,transfo-xl-wt103,1
who,1442,3.75361967086792,transfo-xl-wt103,1
rejoiced,1445,11.960275650024414,transfo-xl-wt103,1
at,1453,1.354475498199463,transfo-xl-wt103,1
this,1455,3.29853892326355,transfo-xl-wt103,1
proclamation,1459,10.782037734985352,transfo-xl-wt103,1
but,1471,6.46700382232666,transfo-xl-wt103,1
one,1474,7.314011096954346,transfo-xl-wt103,1
question,1477,7.954127311706543,transfo-xl-wt103,1
remained,1485,4.1186676025390625,transfo-xl-wt103,1
:,1493,0.3760499358177185,transfo-xl-wt103,1
who,1494,3.566662073135376,transfo-xl-wt103,1
would,1497,1.9359492063522339,transfo-xl-wt103,1
kill,1502,2.6068015098571777,transfo-xl-wt103,1
the,1506,0.24393458664417267,transfo-xl-wt103,1
boar,1509,0.233634814620018,transfo-xl-wt103,1
?,1513,0.561811089515686,transfo-xl-wt103,1
By,1514,6.572864532470703,transfo-xl-wt103,1
the,1516,1.2324248552322388,transfo-xl-wt103,1
handsome,1519,12.970580101013184,transfo-xl-wt103,1
reward,1527,4.358907222747803,transfo-xl-wt103,1
many,1533,8.820545196533203,transfo-xl-wt103,1
felt,1537,6.483238220214844,transfo-xl-wt103,1
tempted,1541,10.045769691467285,transfo-xl-wt103,1
",",1548,3.8818485736846924,transfo-xl-wt103,1
but,1549,1.3154370784759521,transfo-xl-wt103,1
the,1552,1.8468239307403564,transfo-xl-wt103,1
thought,1555,7.4232892990112305,transfo-xl-wt103,1
of,1562,0.5998146533966064,transfo-xl-wt103,1
the,1564,2.3667917251586914,transfo-xl-wt103,1
boar,1567,2.199928045272827,transfo-xl-wt103,1
with,1571,5.683981895446777,transfo-xl-wt103,1
its,1575,1.6536011695861816,transfo-xl-wt103,1
deadly,1578,10.403473854064941,transfo-xl-wt103,1
tusks,1584,3.8076186180114746,transfo-xl-wt103,1
and,1589,2.9884650707244873,transfo-xl-wt103,1
face,1592,5.556822776794434,transfo-xl-wt103,1
like,1596,6.154215335845947,transfo-xl-wt103,1
thunder,1600,7.690812587738037,transfo-xl-wt103,1
soon,1607,5.0251922607421875,transfo-xl-wt103,1
put,1611,7.036402225494385,transfo-xl-wt103,1
an,1614,1.0541901588439941,transfo-xl-wt103,1
end,1616,0.0014092524070292711,transfo-xl-wt103,1
to,1619,0.011467023752629757,transfo-xl-wt103,1
their,1621,3.6180098056793213,transfo-xl-wt103,1
ambitions,1626,5.648189544677734,transfo-xl-wt103,1
.,1635,0.281854510307312,transfo-xl-wt103,1
However,1636,4.47442626953125,transfo-xl-wt103,1
",",1643,0.051496703177690506,transfo-xl-wt103,1
there,1644,4.220372200012207,transfo-xl-wt103,1
was,1649,0.623951256275177,transfo-xl-wt103,1
one,1652,4.67369270324707,transfo-xl-wt103,1
huntsman,1655,14.289406776428223,transfo-xl-wt103,1
",",1663,2.212397575378418,transfo-xl-wt103,1
who,1664,1.6015475988388062,transfo-xl-wt103,1
was,1667,1.6626670360565186,transfo-xl-wt103,1
still,1670,5.116221904754639,transfo-xl-wt103,1
wet,1675,9.753141403198242,transfo-xl-wt103,1
behind,1678,9.072585105895996,transfo-xl-wt103,1
the,1684,0.5843380093574524,transfo-xl-wt103,1
ears,1687,6.513556480407715,transfo-xl-wt103,1
",",1691,0.9541633725166321,transfo-xl-wt103,1
who,1692,0.2881336808204651,transfo-xl-wt103,1
decided,1695,5.2616777420043945,transfo-xl-wt103,1
the,1702,4.561709403991699,transfo-xl-wt103,1
prize,1705,6.942741870880127,transfo-xl-wt103,1
was,1710,1.0371348857879639,transfo-xl-wt103,1
worth,1713,5.159569263458252,transfo-xl-wt103,1
a,1718,2.1432647705078125,transfo-xl-wt103,1
shot,1719,7.547713279724121,transfo-xl-wt103,1
",",1723,2.8949599266052246,transfo-xl-wt103,1
in,1724,5.167980670928955,transfo-xl-wt103,1
spite,1726,2.6704649925231934,transfo-xl-wt103,1
of,1731,0.0008320921915583313,transfo-xl-wt103,1
the,1733,0.7459251284599304,transfo-xl-wt103,1
boar,1736,5.683399200439453,transfo-xl-wt103,1
's,1740,0.19692398607730865,transfo-xl-wt103,1
reputation,1742,3.7182374000549316,transfo-xl-wt103,1
.,1752,1.1564961671829224,transfo-xl-wt103,1
The,1753,1.8599421977996826,transfo-xl-wt103,1
huntsman,1756,6.422083854675293,transfo-xl-wt103,1
discovered,1764,7.041373252868652,transfo-xl-wt103,1
the,1774,1.38200843334198,transfo-xl-wt103,1
boar,1777,1.3043880462646484,transfo-xl-wt103,1
preferred,1781,12.334823608398438,transfo-xl-wt103,1
to,1790,1.3640594482421875,transfo-xl-wt103,1
come,1792,5.612848281860352,transfo-xl-wt103,1
out,1796,2.0824170112609863,transfo-xl-wt103,1
in,1799,3.7209181785583496,transfo-xl-wt103,1
the,1801,0.9340803623199463,transfo-xl-wt103,1
middle,1804,3.5224311351776123,transfo-xl-wt103,1
of,1810,0.012442346662282944,transfo-xl-wt103,1
the,1812,0.28242799639701843,transfo-xl-wt103,1
day,1815,3.4910449981689453,transfo-xl-wt103,1
.,1818,2.4302356243133545,transfo-xl-wt103,1
So,1819,6.5953850746154785,transfo-xl-wt103,1
he,1821,0.7514886856079102,transfo-xl-wt103,1
went,1823,3.577263593673706,transfo-xl-wt103,1
to,1827,0.8517892360687256,transfo-xl-wt103,1
the,1829,0.7549576759338379,transfo-xl-wt103,1
wood,1832,7.125635623931885,transfo-xl-wt103,1
by,1836,6.210046768188477,transfo-xl-wt103,1
the,1838,2.806863784790039,transfo-xl-wt103,1
well,1841,4.932030200958252,transfo-xl-wt103,1
with,1845,4.035688400268555,transfo-xl-wt103,1
his,1849,1.3488364219665527,transfo-xl-wt103,1
good,1852,7.385076522827148,transfo-xl-wt103,1
bow,1856,9.328704833984375,transfo-xl-wt103,1
",",1859,1.5040020942687988,transfo-xl-wt103,1
to,1860,4.526792526245117,transfo-xl-wt103,1
bide,1862,12.36996841430664,transfo-xl-wt103,1
his,1866,0.2947380840778351,transfo-xl-wt103,1
time,1869,0.030515464022755623,transfo-xl-wt103,1
.,1873,2.0476675033569336,transfo-xl-wt103,1
Around,1874,7.253718376159668,transfo-xl-wt103,1
noontime,1880,11.134716033935547,transfo-xl-wt103,1
",",1888,1.2722818851470947,transfo-xl-wt103,1
the,1889,1.0350691080093384,transfo-xl-wt103,1
boar,1892,3.3091886043548584,transfo-xl-wt103,1
",",1896,3.1419425010681152,transfo-xl-wt103,1
feared,1897,10.981446266174316,transfo-xl-wt103,1
by,1903,1.759459137916565,transfo-xl-wt103,1
the,1905,0.8019727468490601,transfo-xl-wt103,1
locals,1908,2.221417188644409,transfo-xl-wt103,1
",",1914,0.25882211327552795,transfo-xl-wt103,1
came,1915,3.5051817893981934,transfo-xl-wt103,1
out,1919,0.5353693962097168,transfo-xl-wt103,1
",",1922,3.646744728088379,transfo-xl-wt103,1
as,1923,5.505817413330078,transfo-xl-wt103,1
slow,1925,9.847810745239258,transfo-xl-wt103,1
as,1929,0.1827557235956192,transfo-xl-wt103,1
a,1931,3.0921096801757812,transfo-xl-wt103,1
snail,1932,7.3944091796875,transfo-xl-wt103,1
",",1937,2.2538886070251465,transfo-xl-wt103,1
from,1938,4.6977033615112305,transfo-xl-wt103,1
among,1942,5.996543884277344,transfo-xl-wt103,1
the,1947,0.5431549549102783,transfo-xl-wt103,1
trees,1950,1.9267094135284424,transfo-xl-wt103,1
",",1955,2.1273703575134277,transfo-xl-wt103,1
just,1956,5.106639385223389,transfo-xl-wt103,1
as,1960,0.8573022484779358,transfo-xl-wt103,1
the,1962,0.5458223223686218,transfo-xl-wt103,1
huntsman,1965,2.5676498413085938,transfo-xl-wt103,1
had,1973,1.7132742404937744,transfo-xl-wt103,1
predicted,1976,4.2213287353515625,transfo-xl-wt103,1
.,1985,0.3644212782382965,transfo-xl-wt103,1
The,1986,1.7296395301818848,transfo-xl-wt103,1
huntsman,1989,2.8500468730926514,transfo-xl-wt103,1
leaped,1997,7.164835453033447,transfo-xl-wt103,1
from,2003,1.987910270690918,transfo-xl-wt103,1
his,2007,1.7738258838653564,transfo-xl-wt103,1
hiding,2010,8.220205307006836,transfo-xl-wt103,1
place,2016,0.12568871676921844,transfo-xl-wt103,1
and,2021,0.7734346389770508,transfo-xl-wt103,1
through,2024,7.495610237121582,transfo-xl-wt103,1
the,2031,0.33079326152801514,transfo-xl-wt103,1
heart,2034,6.510972499847412,transfo-xl-wt103,1
with,2039,6.273108005523682,transfo-xl-wt103,1
his,2043,0.6482620239257812,transfo-xl-wt103,1
fine,2046,7.805788040161133,transfo-xl-wt103,1
arrows,2050,5.372400283813477,transfo-xl-wt103,1
shot,2056,7.781469345092773,transfo-xl-wt103,1
the,2060,5.066774845123291,transfo-xl-wt103,1
boar,2063,0.597618043422699,transfo-xl-wt103,1
.,2067,1.8415447473526,transfo-xl-wt103,1
Now,2068,7.027751922607422,transfo-xl-wt103,1
the,2071,2.458498239517212,transfo-xl-wt103,1
problem,2074,8.54664421081543,transfo-xl-wt103,1
was,2081,0.6429736018180847,transfo-xl-wt103,1
